0.680873,0.056868
0.136999,0.956566
0.384411,0.508492
0.240645,0.798178
0.014754,0.076519
0.278966,1.017471
0.763789,1.075789
1.784653,2.921122
2.053278,1.978530
0.939515,1.107564
2.771989,3.243765
1.251884,1.422521
2.145377,2.322580
2.537642,2.859674
3.087006,3.662875
0.773006,1.781931
0.346258,0.301591
0.178384,0.121533
0.211810,0.404506
0.220705,1.089152
0.083960,0.947779
0.178191,0.686235
1.020474,2.625700
0.009324,0.743380
0.247117,0.626895
0.168437,0.675983
0.419596,0.797123
0.803329,1.169065
0.236870,1.045705
0.059454,0.776003
8.734990,9.066366
0.418076,0.859200
0.023938,0.977541
0.032043,0.812711
0.245180,1.208138
