492089.911000,3418314.030000,67.998263
492102.167000,3418330.610000,13.788186
492114.075000,3418346.741000,38.358213
492126.259000,3418363.155000,23.975869
492137.969000,3418379.027000,1.396364
492149.815000,3418394.979000,27.965681
492161.685000,3418410.946000,76.438416
492173.942000,3418427.415000,178.523640
492185.730000,3418443.273000,205.400998
492197.266000,3418458.716000,94.035135
492209.265000,3418474.855000,277.267527
492221.199000,3418490.928000,125.273331
492233.125000,3418506.980000,214.607199
492245.253000,3418523.267000,253.832147
492256.918000,3418538.929000,308.800000
492271.104000,3418558.151000,77.400000
492089.317000,3418249.256000,34.701726
492102.263000,3418266.861000,17.905851
492113.510000,3418281.921000,21.264562
492125.619000,3418298.275000,21.999188
492137.420000,3418314.314000,8.327685
492149.190000,3418330.309000,17.890214
492161.047000,3418346.316000,102.004666
492173.366000,3418362.886000,0.844630
492184.975000,3418378.586000,24.639013
492196.875000,3418394.450000,16.927891
492208.798000,3418410.583000,41.894011
492220.871000,3418426.805000,80.250253
492232.902000,3418443.036000,23.615216
492244.808000,3418459.086000,6.030247
492256.868000,3418475.265000,873.500000
492268.315000,3418490.623000,41.739470
492280.395000,3418506.859000,2.463689
492288.542000,3418517.894000,3.277714
492298.566000,3418531.419000,24.442240
